0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5241778268353006,4.6888247046581,3.1953932182462665,4.926153776117589,2.817659229162554,7.426248299218882,0.0,8.738078901548105,0.0,0.0,4.5281968309697564,0.0,5.4220161207815885,10.26743630435301,0.0,0.0,1.886983821847064,5.36289653880156,0.0,16.116874259483367,8.473579246856225,14.479183688718793,10.10572194432399,0.0,8.118056350902245,8.428452717377166,0.0,10.008990159909285,9.121562878096352,8.418521171918984,3.1554297233472095,6.490012923254751,0.0,3.458383800229068,15.955604561593864,2.8104582901972726,4.730606882110388,0.0,4.454507802219021,8.163120259956564,0.0,12.05237278495721,0.0,7.277207002733424,0.0,0.0,0.0,2.2463655954890807,0.0,5.593633038836495,5.907124312829454,4.645901267746884,7.287739857159034,0.0,0.0,6.424983839961854,10.223153208659648,0.0,0.0,8.657621332921488,2.2768357496842793,0.0,3.264818282120636,2.987865942879504,3.699412045595305,7.846067535338129,4.73180304340175,4.2694867713202775,1.8052914495045038,0.0,0.0,0.0,0.0,7.8550806950913525,7.070050535416989,2.9208092250259283,2.8510177311992684,10.515176556211207,7.580886211990883,0.0,1.973999556119514,4.162263987689993,6.103954721520683,7.885504817324642,0.0,0.0,4.8436438856858635,0.0,10.639324717935192,8.215574923374879,0.0,0.0,0.0,7.815072817419628,3.08529177546444,4.11304052760406,10.257565353426328,1.6037426804556072,7.377601428194878
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3691499275550547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.229468339446768,19.43049728019882,22.679537138618215,24.389584104868966,18.72541837904636,21.986903771735584,29.821711195786875,15.436282045329685,24.45530975960369,20.357225136664884,19.003359196058817,16.826746205458427,18.985584771680546,32.868185504653475,24.373793364043774,24.257277758105367,14.9280873338376,24.48803748856409,26.004336414290922,36.43953610525856,20.98596069261697,25.936512843659955,23.25628089341705,17.36454191810002,15.734878161625838,20.042551914373703,29.280610134442814,23.450988719491527,29.80706042976896,24.019068444184168,14.533620398907427,18.980174774411168,20.642626123619863,19.960975048795902,39.54873420621501,20.681611710815762,17.847614256474877,19.042163317663878,23.789347928549482,21.892689402182015,16.60120466495846,19.21166468824022,16.45773943213584,30.22498895611985,25.22007580147496,21.67259261444743,26.577292293148123,19.81292092732433,21.95230084041355,18.515772196967205,20.919656624667407,20.337407035087267,24.633317007787948,19.683852159859363,17.254401158157453,31.964449536846804,20.262511133466884,25.529462988046006,20.717688303822843,22.13385400015498,20.58867509382638,25.134305850496183,15.022391095567517,20.14261956406458,19.514249541626985,13.243178124579117,17.372194498836084,19.47329100509965,20.95712247487399,31.14427167506819,19.792539055753622,21.160415318142327,27.91453577203302,25.407986024094814,21.207751441871935,15.929966252893495,22.770827033808235,25.3572309061801,19.156778732118383,20.198594723856612,17.598208374541528,16.46474880778845,17.797463837614497,20.858280922659116,22.54661406795383,24.099099440561144,21.955159711506163,23.64427586350899,12.033226741032628,26.020131265660734,28.946777664570384,27.886861243860853,22.261965515514984,18.837123326094314,22.373653076541974,22.42983462799067,20.633165116993162,15.536120020054915,18.23817380115337
12.298798357880107,22.766316417396816,19.436515609048016,17.606318906858817,16.824299433557115,24.53908033200519,0.0,19.07236587267856,18.230825830012712,23.92454776991667,15.387039448809233,16.90551028221918,15.033418470666122,28.14953271626244,21.192298155239385,23.493674467675852,13.66426338463679,20.175918157145844,23.064031674002305,0.0,24.119087955441138,24.50556558166507,16.487746920156106,13.873620311013015,20.90982751574105,16.684734112075983,20.606622848765653,23.35465455723614,19.07949482599462,13.006837360778462,12.95372066501646,19.512182808446727,18.136613289132157,13.715963278574502,29.946811032392812,18.0197472656576,18.420657975347012,15.02561343309112,21.415903718766575,17.182366119997663,18.162195048679518,24.214537925818938,19.598640188957205,22.529747173670888,19.161627455625705,26.011050100412408,22.59844181795074,18.25515390901593,22.280565894850984,20.25557769571914,17.54596030575028,21.594707035441807,21.411593413467276,20.953958500201043,15.75254655338568,20.302112121377803,22.11962850872938,27.096960395520888,24.238530234523008,20.453799511065,17.17095138090699,21.449420509057287,17.640140259876027,15.628285244686296,18.90293543429385,19.983648309074646,20.352132887719833,28.248201025013167,19.5247434382545,30.709981095881112,17.502373616249248,26.25279099008066,25.348923741720526,33.59240018404903,24.115740390822946,16.69301325230012,20.58975623378717,23.35946518624759,18.373601747095268,16.8399490823167,14.796812046308625,25.511427198310077,18.531208781123347,20.858280922659116,28.945363803515455,22.827278497408894,20.52409409729663,19.2706848729434,20.191909620618496,17.171406625064183,20.43305474397596,23.2625337945709,18.6849105411425,16.415551394828825,18.958010360391864,22.42983462799067,16.142754338714145,15.335768545334957,16.194094398690073
0.0,0.0,0.0,0.0,0.8897815797246141,7.426248299218882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944942234735286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.960451369345144,3.783420843846243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2686238604991775,1.0975305239290647,4.162263987689993,3.3881152830377546,0.0,0.0,4.75083668741774,2.191297668060815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.04352064001577,0.0,12.245177842031232,13.98761357829115,16.141973682719847,0.0,15.756956800072517,0.0,0.0,35.22376916436184,14.728113077998932,15.33678732878001,20.070450283120092,14.22025716989921,8.090406504985381,23.493674467675852,19.126691669151622,17.138327140200165,23.064031674002305,27.936877793039457,9.72441462337738,17.744570577730006,12.078776655831193,18.757731342806075,18.27988109178526,20.121552394565562,17.582097508115936,4.596075670975605,9.121562878096352,13.814982679948656,17.67041293977292,15.902016305363306,20.41435529085441,18.13053446304248,0.0,18.11681619960074,14.561719762145747,6.688387238686511,4.454507802219021,8.163120259956564,19.431933217611654,18.065039073072153,26.200332675218373,10.505310363434099,10.903243869899427,17.439175206225904,33.65960168162329,8.917821332935677,21.421454015945418,21.830892768775513,13.73218350944294,2.8675263972944447,27.405834209613932,20.953958500201043,5.510065740633967,0.0,12.248912455470325,0.0,14.436768909861948,16.900778361963997,2.2768357496842793,27.447512411339844,6.920845054235519,22.108753167371802,22.078734420133436,27.83005343325927,4.73180304340175,14.707119984074373,16.074226925357703,16.306909745062583,26.47545664312285,0.0,14.952570765981756,0.0,8.748109171457735,16.066024963576417,11.975948644734581,0.0,6.041349916131668,14.183176397441759,14.921669365670086,20.976356710083767,21.166004094249274,0.0,0.0,7.359969272906198,16.979711559214334,0.0,25.496657853992065,14.035173462869329,13.885396612820228,5.751842217401485,8.678607866091655,19.495436694841036,9.065630987344303,17.305817417364516,19.577777943990437,13.879745577314804,15.546787020924771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.285097968848056,24.734260973052585,20.60805498269557,20.801277528686576,16.24259578407007,24.27259583189298,18.94336003231487,17.972095829214705,18.99968277642803,25.216970003440487,21.045346658216346,13.928975032688154,16.323076486687317,29.252127930330758,21.692131879154832,23.493674467675852,14.226612646844252,20.404654447397483,23.064031674002305,16.116874259483367,20.98596069261697,23.865945168067253,21.337837123931994,15.432173573627692,20.313704962717313,17.509982495812633,19.49258196502122,23.908530263669295,14.992399203342861,17.449357691311672,14.417743236062748,18.287190693044934,24.386642407644292,16.56638921685128,31.83049087019641,19.455422947564006,17.389996798446084,16.72998122270134,24.341379792197593,18.765711737929074,20.679027317598663,18.665795920750995,21.636529249600372,25.07262700639523,19.673693305881894,20.546049018342188,21.868484235527056,15.500085492351467,22.43786657832217,23.115883870736017,21.40228010307976,20.811059129992618,20.972183859836154,20.953958500201043,16.55929202210063,19.904547091370706,20.68395178249496,20.693076911178355,22.07615604991125,20.453799511065,20.02350327808249,20.227284074385345,16.962519846783383,13.333529420039989,20.059593565304233,25.34896609428734,19.59662954542721,27.475983544832093,17.931048861091227,30.709981095881112,18.103755979206227,14.270224223051931,24.97897397390529,24.726819253754943,22.002804707044216,17.140750840441154,20.33468920806967,22.435142045071718,19.439889604659502,20.062910573961975,12.377781375928798,22.380406509846097,18.317113701794504,21.64444494353196,33.91709859748643,20.317928086186246,20.876295267738758,23.64427586350899,23.837030373794963,16.314974080083363,18.04535637940223,22.74078759670826,15.986597370255895,16.6476310763465,19.006257089680407,20.52567478870889,19.973439059587417,13.951595426432831,16.683541281300556
8.04352064001577,0.0,3.1953932182462665,4.926153776117589,12.860038918093224,0.0,18.055870179113565,15.436282045329685,0.0,0.0,9.535503658290533,13.928975032688154,4.87708230068501,0.0,6.515888914476404,8.353513556454123,5.4807663469802765,19.15233189500255,0.0,0.0,6.833877486636118,11.774633383618925,0.0,10.608128627751235,10.671329198961853,4.988889371371167,17.582097508115936,8.72774336876115,0.0,12.051077504122597,10.049188755351986,14.236492018322279,11.974539883930655,9.195909862986541,0.0,11.46066346866313,13.578219773791629,8.382697605822187,0.0,0.0,2.071728930940136,6.895955401938275,9.28267048354109,0.0,9.56183068491041,11.184261742259526,0.0,6.651251125836338,0.0,14.127305407949892,13.360235864350694,4.645901267746884,0.0,8.236611657351473,0.0,9.446929225703803,14.94710603967834,0.0,5.511701360999255,8.657621332921488,3.808718797429591,0.0,10.22032394251607,11.55980061080627,8.447131916599199,7.846067535338129,0.0,0.0,11.865551971268284,23.757446973251106,0.0,14.270224223051931,17.514189947364002,11.345629560484616,16.827000382580046,7.854835661853793,15.724516139123553,0.0,6.041349916131668,9.834965755358272,9.161478217797983,10.394772218381195,3.3881152830377546,9.68416111354241,13.833077106165904,16.381936279508547,8.33599952139366,9.4026483057082,0.0,16.314974080083363,16.611855020679325,0.0,8.051288963469899,9.500557317896412,10.016820277866094,13.55689206935986,2.435629190959057,11.511746436971116,6.726909243700327
5.536709121604304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26743630435301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4426709396986683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2463655954890807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8510177311992684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4154934341723235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11304052760406,0.0,1.6037426804556072,0.0
0.0,0.0,7.581359369678796,7.493947873709159,8.880118884671411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87708230068501,0.0,4.230917568664127,0.0,4.758147300817731,8.029344548411343,13.599586276342876,0.0,0.0,6.685655565283654,0.0,8.191034648353435,2.596414133702285,0.0,0.0,0.0,0.0,0.0,5.206758918846163,9.729041165472125,0.0,4.8311509517356654,0.0,0.0,10.173325452245523,0.0,0.0,0.0,1.142001298905237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.397474000938622,0.0,0.0,0.0,0.0,17.255475440364297,5.510065740633967,0.0,21.79229270717467,0.0,17.788872015929414,11.77984622855519,2.2768357496842793,0.0,4.2828735902702535,2.987865942879504,3.699412045595305,7.846067535338129,0.0,0.0,0.0,0.0,5.150469485906505,0.0,0.0,0.0,0.0,0.0,2.8510177311992684,0.0,0.0,5.186492661705124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4154934341723235,0.0,0.0,0.0,0.0,0.0,6.651606611991344,0.0,0.0,0.0,1.6037426804556072,14.6719444803717
22.529106290086602,25.234498688108612,23.401677083913405,25.844753718324988,20.479693105289893,22.731639979037475,22.088545766451638,27.3407635483023,22.717383701693596,20.357225136664884,21.79262853049177,24.078807905602787,19.3526851120992,33.628548602641054,23.64757157250282,23.0736856864559,22.104780929807223,26.666034307082967,18.180572678918775,30.52264332204729,26.32552297943296,29.170144600980766,27.372662848756647,19.405988295566207,22.54863793018533,20.497569344580157,23.286351355089128,26.05416233304972,29.619662126611175,19.186958996139428,19.63413103353823,23.478363898414123,24.329790273541775,19.786175370850753,29.946811032392812,21.709413191068737,22.065644401804228,19.80855824466181,22.23921781112767,24.700952135541012,23.108648558681697,27.181345506372278,22.685859967756716,27.51632155935709,23.433064273661707,28.024590077260292,27.601595542838485,22.828541321955328,27.652800849622164,27.011766934875375,22.048355491025966,24.235893006351322,28.82136621639015,26.92615145283326,22.889651574757664,26.030123313624443,28.253434612101042,27.397639483215542,28.79529429739994,25.289425429007146,20.989845255529527,28.970614711731972,20.214137908217175,16.45893935866377,22.789448449248713,23.730682229998383,26.21630932957763,23.174852173471127,22.125962283070795,29.75480490264364,24.848069224915275,22.165193438499212,28.567717683532425,29.75591992765993,26.444556150316426,20.810588725145443,24.193809277459184,27.452906666868202,24.95280826127331,19.92323572769183,20.101979770165887,25.903695815163427,22.964532180064985,23.231859589926447,32.18010250233529,28.30331616055253,22.10403069668964,26.119455753050467,21.901427737899997,21.871463924233467,21.6823789130212,27.509463978462193,23.631067937097022,21.279991231378165,23.081317155943342,23.456321923732062,21.61959504584762,22.132821764808522,21.10394624160816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4089635601959265,0.0,0.0,0.0,0.0,2.368718670626509,0.0,0.0,0.0,4.448518082485781,0.0,7.055758314785286,0.0,0.0,0.0,0.0,0.0,0.0,3.6212824837300146,2.687982215486527,0.0,0.0,1.468911734708183,15.955604561593864,0.0,0.0,0.0,4.454507802219021,0.0,2.071728930940136,0.0,6.306561123373662,0.0,0.0,0.0,13.601724624332997,0.0,0.0,0.0,0.0,0.0,0.0,4.224759532327665,0.0,6.424983839961854,0.0,0.0,5.511701360999255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8491743437439707,0.0,1.0975305239290647,4.162263987689993,1.986166865701979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709523003477583,0.0,0.0,2.608128979814555,1.776468662669727,0.0,0.0,0.0,0.0
