0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.8051246551614,0.0,0.0,0.0,13.843100901196545,10.145315539261135,25.305742692400802,5.239271390687926,11.364619949003318,14.238146666959107,0.0,5.411766188193967,15.012038928840802,11.44143145175825,0.0,13.775187641315771,0.0,0.0,0.0,0.0,13.650869426979343,24.24263285200696,13.921470118175078,17.709815777428773,17.422483837676815,0.0,14.91368439486836,0.0,0.0,7.466440454540687,14.701643066435716,3.3126001004602736,13.636395692351671,0.0,0.0,0.0,0.0,0.0,8.364964784515728,0.0,0.0,9.53818790952248,0.0,0.0,6.350795244689587,0.0,14.810840126332094,11.231488884137214,0.0,18.871193557639245,8.85422019745519,21.778666055388257,20.14412213803912,10.900377168846303,17.347021107920106,14.802001976074376,21.032122250928108,0.0,0.0,17.760286582307668,15.073068159096133,15.488086560173986,0.0,0.0,10.833037563769828,8.269735402963548,0.0,10.677006120440307,7.836134825775806,0.0,5.697326342543531,23.241483381248994,14.269469602176578,14.741241887569755,14.869934748414432,0.0,0.0,0.0,13.888101918407258,20.57707965708429,12.891906510125626,9.145190039331434,0.0,7.374510916609239,13.710803100268757,23.072012967798514,12.595989912154613,14.565763078657481,0.0,0.0,7.69006544170575,18.884413240104056,0.0,17.06948457364586,0.0,0.0,15.440253030314498,0.0,15.778429395497248,9.896714012612724,21.53872794050295,0.0,5.953983321493127,14.934196887918697,0.0,14.467222351499444,10.39167170966375,29.45984551659815,0.0,14.78238160241178,14.494255915510989,0.0,0.0,12.050200436237926,20.643635697519553,0.0,0.0,10.357557675453803,0.0,13.567551534519684,14.961076565394247,0.0,13.295826893406504,17.970468916839497,18.233438197568212,0.0,15.886906526087383,11.4765598421815,17.40750564531813,13.768439866129315,21.26440590075812,0.0,0.0,19.56826974366756,0.0,9.461747918979306,12.465863089949528,14.698476595641694,17.69409498751904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,12.803052967598825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.701643066435716,0.0,0.0,11.916858650417426,0.0,0.0,0.0,0.0,8.364964784515728,0.0,11.557437204554866,0.0,14.586473276854878,0.0,0.0,0.0,0.0,0.0,13.562644836798514,0.0,0.0,14.22179452191843,9.932086969898318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.836134825775806,0.0,0.0,0.0,0.0,0.0,0.0,18.514179572999645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13091635421256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.021664927862002,0.0,0.0,0.0,0.0,11.812067214621797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.40750564531813,0.0,0.0,0.0,0.0,0.0,11.70217724425864,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.529853195570908,0.0,0.0,0.0,0.0,0.0,11.57497161523595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.650453736793027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35728297196055,0.0,0.0,0.0,0.0,0.0,20.57707965708429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.011552885330488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.027647777328482,0.0,0.0,0.0,0.0,0.0,12.050200436237926,0.0,0.0,0.0,0.0,0.0,13.567551534519684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.93753760783184,13.768439866129315,0.0,0.0,0.0,14.15636787979837,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.925912897177541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.507301207567512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.565763078657481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.747572378082106,0.0,0.0,15.034286574007723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.925912897177541,0.0,0.0,0.0,7.466440454540687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.350795244689587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.650453736793027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.697326342543531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.441207538928907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.192052548578596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.494255915510989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.768439866129315,0.0,0.0,13.931328950268243,0.0,0.0,0.0,0.0,0.0,0.0
19.052157820161298,0.0,0.0,0.0,0.0,0.0,12.547097091320984,5.239271390687926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91368439486836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27598864775118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.269735402963548,0.0,14.973777464766943,0.0,14.780653385549858,0.0,0.0,0.0,8.35728297196055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.523918646580683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.702930449133339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,12.803052967598825,14.872620941715116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57497161523595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.902081249645152,0.0,12.263423815936116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.900377168846303,0.0,0.0,0.0,12.19287671033788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.468276556779673,0.0,7.836134825775806,0.0,0.0,15.277079649277303,14.269469602176578,0.0,0.0,0.0,0.0,0.0,9.955101088313775,0.0,12.891906510125626,0.0,0.0,0.0,0.0,0.0,0.0,14.565763078657481,0.0,0.0,0.0,0.0,0.0,0.0,11.011552885330488,0.0,0.0,0.0,0.0,14.026920947407108,0.0,0.0,0.0,0.0,4.523918646580683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.40750564531813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.682281427051527,0.0,0.0,0.0,3.374955574885582,15.012038928840802,11.44143145175825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.913856258720683,13.921470118175078,0.0,0.0,0.0,0.0,0.0,5.529853195570908,0.0,0.0,0.0,13.636395692351671,0.0,0.0,12.057497448699259,17.82816786841547,0.0,8.364964784515728,0.0,11.557437204554866,9.53818790952248,0.0,12.719754114756924,0.0,0.0,14.810840126332094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13922433938882,0.0,0.0,0.0,0.0,0.0,0.0,12.468276556779673,0.0,0.0,0.0,8.542024016770513,0.0,14.269469602176578,0.0,14.869934748414432,0.0,0.0,0.0,0.0,0.0,17.15332070849854,0.0,0.0,0.0,13.710803100268757,10.709208940091571,8.914680217825314,0.0,0.0,14.942058563061922,0.0,0.0,11.128967551878262,0.0,15.405639037604836,8.13091635421256,0.0,11.10225762743599,0.0,0.0,14.191907045444793,0.0,0.0,0.0,4.523918646580683,0.0,0.0,0.0,0.0,14.78238160241178,14.494255915510989,0.0,11.812067214621797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.861210565024677,0.0,0.0,13.533390253079247,0.0,20.898405885995,11.4765598421815,17.40750564531813,0.0,0.0,0.0,0.0,14.15636787979837,21.1539866635191,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.374955574885582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.403292649981498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.20956979142867,0.0,0.0,0.0,0.0,9.955101088313775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.295826893406504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.656220322761934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
